Year,ISO_Code,Temperature,Humidity,Wind_Speed,Solar_Radiation,Temp_Lag1,Humidity_Lag1,Wind_Lag1,Solar_Lag1,Temp_Lag2,Humidity_Lag2,Wind_Lag2,Solar_Lag2,Temp_Lag3,Humidity_Lag3,Wind_Lag3,Solar_Lag3,Temp_Lag4,Humidity_Lag4,Wind_Lag4,Solar_Lag4,Temp_Lag5,Humidity_Lag5,Wind_Lag5,Solar_Lag5
2004,JAM,26.90871585,73.90330601,5.984153005,5.689954645,27.08879452,75.6089863,5.659150685,5.588196712,26.71183562,77.79564384,5.787068493,5.504803288,26.69432877,75.92194521,5.824739726,5.696400822,26.30308743,75.40674863,5.716038251,5.612626503,26.48857534,75.47405479,5.39430137,5.500329315
2005,JAM,26.76534247,78.06723288,5.133808219,5.283725479,26.90871585,73.90330601,5.984153005,5.689954645,27.08879452,75.6089863,5.659150685,5.588196712,26.71183562,77.79564384,5.787068493,5.504803288,26.69432877,75.92194521,5.824739726,5.696400822,26.30308743,75.40674863,5.716038251,5.612626503
2006,JAM,27.06523288,74.88109589,5.375561644,5.648508219,26.76534247,78.06723288,5.133808219,5.283725479,26.90871585,73.90330601,5.984153005,5.689954645,27.08879452,75.6089863,5.659150685,5.588196712,26.71183562,77.79564384,5.787068493,5.504803288,26.69432877,75.92194521,5.824739726,5.696400822
2007,JAM,27.03194521,75.81578082,5.456465753,5.42098137,27.06523288,74.88109589,5.375561644,5.648508219,26.76534247,78.06723288,5.133808219,5.283725479,26.90871585,73.90330601,5.984153005,5.689954645,27.08879452,75.6089863,5.659150685,5.588196712,26.71183562,77.79564384,5.787068493,5.504803288
2008,JAM,26.7329235,75.7395082,5.335655738,5.520935519,27.03194521,75.81578082,5.456465753,5.42098137,27.06523288,74.88109589,5.375561644,5.648508219,26.76534247,78.06723288,5.133808219,5.283725479,26.90871585,73.90330601,5.984153005,5.689954645,27.08879452,75.6089863,5.659150685,5.588196712
2009,JAM,26.82126027,75.06805479,5.570219178,5.675035616,26.7329235,75.7395082,5.335655738,5.520935519,27.03194521,75.81578082,5.456465753,5.42098137,27.06523288,74.88109589,5.375561644,5.648508219,26.76534247,78.06723288,5.133808219,5.283725479,26.90871585,73.90330601,5.984153005,5.689954645
2010,JAM,26.69709589,77.49358904,5.160767123,5.327218356,26.82126027,75.06805479,5.570219178,5.675035616,26.7329235,75.7395082,5.335655738,5.520935519,27.03194521,75.81578082,5.456465753,5.42098137,27.06523288,74.88109589,5.375561644,5.648508219,26.76534247,78.06723288,5.133808219,5.283725479
2011,JAM,26.70978082,76.14249315,5.238,5.60722411,26.69709589,77.49358904,5.160767123,5.327218356,26.82126027,75.06805479,5.570219178,5.675035616,26.7329235,75.7395082,5.335655738,5.520935519,27.03194521,75.81578082,5.456465753,5.42098137,27.06523288,74.88109589,5.375561644,5.648508219
2012,JAM,26.83459016,75.8063388,5.654453552,5.591580328,26.70978082,76.14249315,5.238,5.60722411,26.69709589,77.49358904,5.160767123,5.327218356,26.82126027,75.06805479,5.570219178,5.675035616,26.7329235,75.7395082,5.335655738,5.520935519,27.03194521,75.81578082,5.456465753,5.42098137
2013,JAM,26.97854795,75.56490411,5.736684932,5.611489589,26.83459016,75.8063388,5.654453552,5.591580328,26.70978082,76.14249315,5.238,5.60722411,26.69709589,77.49358904,5.160767123,5.327218356,26.82126027,75.06805479,5.570219178,5.675035616,26.7329235,75.7395082,5.335655738,5.520935519
2014,JAM,27.19780822,74.49832877,5.633068493,5.711472055,26.97854795,75.56490411,5.736684932,5.611489589,26.83459016,75.8063388,5.654453552,5.591580328,26.70978082,76.14249315,5.238,5.60722411,26.69709589,77.49358904,5.160767123,5.327218356,26.82126027,75.06805479,5.570219178,5.675035616
2015,JAM,27.26654795,75.05476712,5.950931507,5.727596712,27.19780822,74.49832877,5.633068493,5.711472055,26.97854795,75.56490411,5.736684932,5.611489589,26.83459016,75.8063388,5.654453552,5.591580328,26.70978082,76.14249315,5.238,5.60722411,26.69709589,77.49358904,5.160767123,5.327218356
2016,JAM,27.18371585,76.4307377,5.350655738,5.555802732,27.26654795,75.05476712,5.950931507,5.727596712,27.19780822,74.49832877,5.633068493,5.711472055,26.97854795,75.56490411,5.736684932,5.611489589,26.83459016,75.8063388,5.654453552,5.591580328,26.70978082,76.14249315,5.238,5.60722411
2017,JAM,26.96780822,77.47057534,5.197726027,5.419947397,27.18371585,76.4307377,5.350655738,5.555802732,27.26654795,75.05476712,5.950931507,5.727596712,27.19780822,74.49832877,5.633068493,5.711472055,26.97854795,75.56490411,5.736684932,5.611489589,26.83459016,75.8063388,5.654453552,5.591580328
2018,JAM,26.76928767,77.38926027,5.491287671,5.623800822,26.96780822,77.47057534,5.197726027,5.419947397,27.18371585,76.4307377,5.350655738,5.555802732,27.26654795,75.05476712,5.950931507,5.727596712,27.19780822,74.49832877,5.633068493,5.711472055,26.97854795,75.56490411,5.736684932,5.611489589
2019,JAM,27.34808219,74.75331507,4.906684932,5.716197808,26.76928767,77.38926027,5.491287671,5.623800822,26.96780822,77.47057534,5.197726027,5.419947397,27.18371585,76.4307377,5.350655738,5.555802732,27.26654795,75.05476712,5.950931507,5.727596712,27.19780822,74.49832877,5.633068493,5.711472055
2020,JAM,27.39838798,75.50603825,5.010437158,5.50165,27.34808219,74.75331507,4.906684932,5.716197808,26.76928767,77.38926027,5.491287671,5.623800822,26.96780822,77.47057534,5.197726027,5.419947397,27.18371585,76.4307377,5.350655738,5.555802732,27.26654795,75.05476712,5.950931507,5.727596712
2021,JAM,27.03065753,76.4789589,5.077041096,5.745185753,27.39838798,75.50603825,5.010437158,5.50165,27.34808219,74.75331507,4.906684932,5.716197808,26.76928767,77.38926027,5.491287671,5.623800822,26.96780822,77.47057534,5.197726027,5.419947397,27.18371585,76.4307377,5.350655738,5.555802732
2022,JAM,27.12531507,75.46983562,4.875726027,5.652865479,27.03065753,76.4789589,5.077041096,5.745185753,27.39838798,75.50603825,5.010437158,5.50165,27.34808219,74.75331507,4.906684932,5.716197808,26.76928767,77.38926027,5.491287671,5.623800822,26.96780822,77.47057534,5.197726027,5.419947397
2023,JAM,27.79367123,75.06969863,4.783479452,5.747951507,27.12531507,75.46983562,4.875726027,5.652865479,27.03065753,76.4789589,5.077041096,5.745185753,27.39838798,75.50603825,5.010437158,5.50165,27.34808219,74.75331507,4.906684932,5.716197808,26.76928767,77.38926027,5.491287671,5.623800822
2024,JAM,27.78144809,77.79721311,4.984918033,5.418153279,27.79367123,75.06969863,4.783479452,5.747951507,27.12531507,75.46983562,4.875726027,5.652865479,27.03065753,76.4789589,5.077041096,5.745185753,27.39838798,75.50603825,5.010437158,5.50165,27.34808219,74.75331507,4.906684932,5.716197808
1995,JOR,20.28106849,57.98753425,2.927287671,5.658365479,20.86131507,57.65687671,3.132191781,5.523323014,20.33917808,55.56906849,2.942164384,5.528538904,18.95333333,59.92278689,3.014398907,5.460153279,20.30630137,58.17435616,3.006383562,5.370687671,20.4930411,55.22224658,3.015013699,5.54158274
1996,JOR,20.8586612,57.93210383,3.068934426,5.502590164,20.28106849,57.98753425,2.927287671,5.658365479,20.86131507,57.65687671,3.132191781,5.523323014,20.33917808,55.56906849,2.942164384,5.528538904,18.95333333,59.92278689,3.014398907,5.460153279,20.30630137,58.17435616,3.006383562,5.370687671
1997,JOR,20.19145205,59.02627397,3.041479452,5.64075863,20.8586612,57.93210383,3.068934426,5.502590164,20.28106849,57.98753425,2.927287671,5.658365479,20.86131507,57.65687671,3.132191781,5.523323014,20.33917808,55.56906849,2.942164384,5.528538904,18.95333333,59.92278689,3.014398907,5.460153279
1998,JOR,21.31723288,57.27731507,3.027315068,5.76461726,20.19145205,59.02627397,3.041479452,5.64075863,20.8586612,57.93210383,3.068934426,5.502590164,20.28106849,57.98753425,2.927287671,5.658365479,20.86131507,57.65687671,3.132191781,5.523323014,20.33917808,55.56906849,2.942164384,5.528538904
1999,JOR,21.37183562,54.1070411,3.040219178,5.754925753,21.31723288,57.27731507,3.027315068,5.76461726,20.19145205,59.02627397,3.041479452,5.64075863,20.8586612,57.93210383,3.068934426,5.502590164,20.28106849,57.98753425,2.927287671,5.658365479,20.86131507,57.65687671,3.132191781,5.523323014
2000,JOR,20.50240437,57.84885246,3.042650273,5.751318852,21.37183562,54.1070411,3.040219178,5.754925753,21.31723288,57.27731507,3.027315068,5.76461726,20.19145205,59.02627397,3.041479452,5.64075863,20.8586612,57.93210383,3.068934426,5.502590164,20.28106849,57.98753425,2.927287671,5.658365479
2001,JOR,21.28279452,57.30789041,2.994986301,5.880133151,20.50240437,57.84885246,3.042650273,5.751318852,21.37183562,54.1070411,3.040219178,5.754925753,21.31723288,57.27731507,3.027315068,5.76461726,20.19145205,59.02627397,3.041479452,5.64075863,20.8586612,57.93210383,3.068934426,5.502590164
2002,JOR,20.92257534,57.71635616,3.227479452,5.740958082,21.28279452,57.30789041,2.994986301,5.880133151,20.50240437,57.84885246,3.042650273,5.751318852,21.37183562,54.1070411,3.040219178,5.754925753,21.31723288,57.27731507,3.027315068,5.76461726,20.19145205,59.02627397,3.041479452,5.64075863
2003,JOR,20.8129589,59.26684932,3.168465753,5.659988767,20.92257534,57.71635616,3.227479452,5.740958082,21.28279452,57.30789041,2.994986301,5.880133151,20.50240437,57.84885246,3.042650273,5.751318852,21.37183562,54.1070411,3.040219178,5.754925753,21.31723288,57.27731507,3.027315068,5.76461726
2004,JOR,20.85027322,56.75598361,3.023415301,5.774803825,20.8129589,59.26684932,3.168465753,5.659988767,20.92257534,57.71635616,3.227479452,5.740958082,21.28279452,57.30789041,2.994986301,5.880133151,20.50240437,57.84885246,3.042650273,5.751318852,21.37183562,54.1070411,3.040219178,5.754925753
2005,JOR,20.83794521,55.74663014,3.120082192,5.756029863,20.85027322,56.75598361,3.023415301,5.774803825,20.8129589,59.26684932,3.168465753,5.659988767,20.92257534,57.71635616,3.227479452,5.740958082,21.28279452,57.30789041,2.994986301,5.880133151,20.50240437,57.84885246,3.042650273,5.751318852
2006,JOR,20.66621918,55.7750411,2.960821918,5.735476438,20.83794521,55.74663014,3.120082192,5.756029863,20.85027322,56.75598361,3.023415301,5.774803825,20.8129589,59.26684932,3.168465753,5.659988767,20.92257534,57.71635616,3.227479452,5.740958082,21.28279452,57.30789041,2.994986301,5.880133151
2007,JOR,21.10380822,57.41660274,2.995315068,5.710776712,20.66621918,55.7750411,2.960821918,5.735476438,20.83794521,55.74663014,3.120082192,5.756029863,20.85027322,56.75598361,3.023415301,5.774803825,20.8129589,59.26684932,3.168465753,5.659988767,20.92257534,57.71635616,3.227479452,5.740958082
2008,JOR,21.34972678,53.17857923,3.057240437,5.767358743,21.10380822,57.41660274,2.995315068,5.710776712,20.66621918,55.7750411,2.960821918,5.735476438,20.83794521,55.74663014,3.120082192,5.756029863,20.85027322,56.75598361,3.023415301,5.774803825,20.8129589,59.26684932,3.168465753,5.659988767
2009,JOR,21.10424658,56.78487671,3.050164384,5.688896164,21.34972678,53.17857923,3.057240437,5.767358743,21.10380822,57.41660274,2.995315068,5.710776712,20.66621918,55.7750411,2.960821918,5.735476438,20.83794521,55.74663014,3.120082192,5.756029863,20.85027322,56.75598361,3.023415301,5.774803825
2010,JOR,22.71841096,52.38246575,3.091150685,5.718573425,21.10424658,56.78487671,3.050164384,5.688896164,21.34972678,53.17857923,3.057240437,5.767358743,21.10380822,57.41660274,2.995315068,5.710776712,20.66621918,55.7750411,2.960821918,5.735476438,20.83794521,55.74663014,3.120082192,5.756029863
2011,JOR,20.40778082,58.59706849,2.961726027,5.715178082,22.71841096,52.38246575,3.091150685,5.718573425,21.10424658,56.78487671,3.050164384,5.688896164,21.34972678,53.17857923,3.057240437,5.767358743,21.10380822,57.41660274,2.995315068,5.710776712,20.66621918,55.7750411,2.960821918,5.735476438
2012,JOR,21.26174863,57.5847541,3.002759563,5.65145765,20.40778082,58.59706849,2.961726027,5.715178082,22.71841096,52.38246575,3.091150685,5.718573425,21.10424658,56.78487671,3.050164384,5.688896164,21.34972678,53.17857923,3.057240437,5.767358743,21.10380822,57.41660274,2.995315068,5.710776712
2013,JOR,21.02405479,56.72452055,3.200410959,5.729188493,21.26174863,57.5847541,3.002759563,5.65145765,20.40778082,58.59706849,2.961726027,5.715178082,22.71841096,52.38246575,3.091150685,5.718573425,21.10424658,56.78487671,3.050164384,5.688896164,21.34972678,53.17857923,3.057240437,5.767358743
2014,JOR,21.44950685,55.81008219,2.953616438,5.789138904,21.02405479,56.72452055,3.200410959,5.729188493,21.26174863,57.5847541,3.002759563,5.65145765,20.40778082,58.59706849,2.961726027,5.715178082,22.71841096,52.38246575,3.091150685,5.718573425,21.10424658,56.78487671,3.050164384,5.688896164
2015,JOR,21.39526027,56.19408219,3.117287671,5.647187671,21.44950685,55.81008219,2.953616438,5.789138904,21.02405479,56.72452055,3.200410959,5.729188493,21.26174863,57.5847541,3.002759563,5.65145765,20.40778082,58.59706849,2.961726027,5.715178082,22.71841096,52.38246575,3.091150685,5.718573425
2016,JOR,21.82661202,54.01349727,3.12852459,5.754226776,21.39526027,56.19408219,3.117287671,5.647187671,21.44950685,55.81008219,2.953616438,5.789138904,21.02405479,56.72452055,3.200410959,5.729188493,21.26174863,57.5847541,3.002759563,5.65145765,20.40778082,58.59706849,2.961726027,5.715178082
2017,JOR,21.61772603,53.21580822,2.984794521,5.77641726,21.82661202,54.01349727,3.12852459,5.754226776,21.39526027,56.19408219,3.117287671,5.647187671,21.44950685,55.81008219,2.953616438,5.789138904,21.02405479,56.72452055,3.200410959,5.729188493,21.26174863,57.5847541,3.002759563,5.65145765
2018,JOR,22.28769863,56.49671233,3.024958904,5.614188493,21.61772603,53.21580822,2.984794521,5.77641726,21.82661202,54.01349727,3.12852459,5.754226776,21.39526027,56.19408219,3.117287671,5.647187671,21.44950685,55.81008219,2.953616438,5.789138904,21.02405479,56.72452055,3.200410959,5.729188493
2019,JOR,21.41832877,55.90690411,3.152767123,5.733610411,22.28769863,56.49671233,3.024958904,5.614188493,21.61772603,53.21580822,2.984794521,5.77641726,21.82661202,54.01349727,3.12852459,5.754226776,21.39526027,56.19408219,3.117287671,5.647187671,21.44950685,55.81008219,2.953616438,5.789138904
2020,JOR,21.72625683,59.2279235,3.119180328,5.622465574,21.41832877,55.90690411,3.152767123,5.733610411,22.28769863,56.49671233,3.024958904,5.614188493,21.61772603,53.21580822,2.984794521,5.77641726,21.82661202,54.01349727,3.12852459,5.754226776,21.39526027,56.19408219,3.117287671,5.647187671
2021,JOR,22.15857534,53.80189041,3.124082192,5.827404384,21.72625683,59.2279235,3.119180328,5.622465574,21.41832877,55.90690411,3.152767123,5.733610411,22.28769863,56.49671233,3.024958904,5.614188493,21.61772603,53.21580822,2.984794521,5.77641726,21.82661202,54.01349727,3.12852459,5.754226776
2022,JOR,21.51556164,56.49139726,2.98709589,5.641937808,22.15857534,53.80189041,3.124082192,5.827404384,21.72625683,59.2279235,3.119180328,5.622465574,21.41832877,55.90690411,3.152767123,5.733610411,22.28769863,56.49671233,3.024958904,5.614188493,21.61772603,53.21580822,2.984794521,5.77641726
2023,JOR,22.36052055,54.34906849,3.032821918,5.539367123,21.51556164,56.49139726,2.98709589,5.641937808,22.15857534,53.80189041,3.124082192,5.827404384,21.72625683,59.2279235,3.119180328,5.622465574,21.41832877,55.90690411,3.152767123,5.733610411,22.28769863,56.49671233,3.024958904,5.614188493
2024,JOR,22.32931694,55.38991803,2.92442623,5.649055464,22.36052055,54.34906849,3.032821918,5.539367123,21.51556164,56.49139726,2.98709589,5.641937808,22.15857534,53.80189041,3.124082192,5.827404384,21.72625683,59.2279235,3.119180328,5.622465574,21.41832877,55.90690411,3.152767123,5.733610411
1995,JPN,15.11739726,77.00008219,4.002684932,4.118590137,15.82663014,77.8770411,3.786054795,4.089126027,14.69994521,79.79169863,4.040849315,3.609869041,15.2795082,78.92581967,3.956502732,3.857410929,15.7750411,79.80731507,3.910794521,3.680847945,16.26569863,77.97556164,4.067917808,3.929637808
1996,JPN,14.71762295,75.97625683,3.960273224,3.967360109,15.11739726,77.00008219,4.002684932,4.118590137,15.82663014,77.8770411,3.786054795,4.089126027,14.69994521,79.79169863,4.040849315,3.609869041,15.2795082,78.92581967,3.956502732,3.857410929,15.7750411,79.80731507,3.910794521,3.680847945
1997,JPN,15.50926027,77.81621918,4.070027397,3.987124384,14.71762295,75.97625683,3.960273224,3.967360109,15.11739726,77.00008219,4.002684932,4.118590137,15.82663014,77.8770411,3.786054795,4.089126027,14.69994521,79.79169863,4.040849315,3.609869041,15.2795082,78.92581967,3.956502732,3.857410929
1998,JPN,15.99328767,81.39857534,4.049205479,3.618719178,15.50926027,77.81621918,4.070027397,3.987124384,14.71762295,75.97625683,3.960273224,3.967360109,15.11739726,77.00008219,4.002684932,4.118590137,15.82663014,77.8770411,3.786054795,4.089126027,14.69994521,79.79169863,4.040849315,3.609869041
1999,JPN,15.88873973,78.8250137,4.08969863,3.974627945,15.99328767,81.39857534,4.049205479,3.618719178,15.50926027,77.81621918,4.070027397,3.987124384,14.71762295,75.97625683,3.960273224,3.967360109,15.11739726,77.00008219,4.002684932,4.118590137,15.82663014,77.8770411,3.786054795,4.089126027
2000,JPN,15.52147541,78.99691257,3.961448087,4.055540437,15.88873973,78.8250137,4.08969863,3.974627945,15.99328767,81.39857534,4.049205479,3.618719178,15.50926027,77.81621918,4.070027397,3.987124384,14.71762295,75.97625683,3.960273224,3.967360109,15.11739726,77.00008219,4.002684932,4.118590137
2001,JPN,15.26410959,78.31128767,4.052356164,3.983589315,15.52147541,78.99691257,3.961448087,4.055540437,15.88873973,78.8250137,4.08969863,3.974627945,15.99328767,81.39857534,4.049205479,3.618719178,15.50926027,77.81621918,4.070027397,3.987124384,14.71762295,75.97625683,3.960273224,3.967360109
2002,JPN,15.57832877,79.03967123,4.138410959,3.91094274,15.26410959,78.31128767,4.052356164,3.983589315,15.52147541,78.99691257,3.961448087,4.055540437,15.88873973,78.8250137,4.08969863,3.974627945,15.99328767,81.39857534,4.049205479,3.618719178,15.50926027,77.81621918,4.070027397,3.987124384
2003,JPN,15.19364384,81.09564384,4.233013699,3.59238274,15.57832877,79.03967123,4.138410959,3.91094274,15.26410959,78.31128767,4.052356164,3.983589315,15.52147541,78.99691257,3.961448087,4.055540437,15.88873973,78.8250137,4.08969863,3.974627945,15.99328767,81.39857534,4.049205479,3.618719178
2004,JPN,16.18079235,78.75710383,4.255,4.062096721,15.19364384,81.09564384,4.233013699,3.59238274,15.57832877,79.03967123,4.138410959,3.91094274,15.26410959,78.31128767,4.052356164,3.983589315,15.52147541,78.99691257,3.961448087,4.055540437,15.88873973,78.8250137,4.08969863,3.974627945
2005,JPN,15.10224658,79.12389041,3.93939726,3.910751781,16.18079235,78.75710383,4.255,4.062096721,15.19364384,81.09564384,4.233013699,3.59238274,15.57832877,79.03967123,4.138410959,3.91094274,15.26410959,78.31128767,4.052356164,3.983589315,15.52147541,78.99691257,3.961448087,4.055540437
2006,JPN,15.40010959,80.67671233,3.996493151,3.529055342,15.10224658,79.12389041,3.93939726,3.910751781,16.18079235,78.75710383,4.255,4.062096721,15.19364384,81.09564384,4.233013699,3.59238274,15.57832877,79.03967123,4.138410959,3.91094274,15.26410959,78.31128767,4.052356164,3.983589315
2007,JPN,15.73772603,79.06005479,4.00090411,3.92018137,15.40010959,80.67671233,3.996493151,3.529055342,15.10224658,79.12389041,3.93939726,3.910751781,16.18079235,78.75710383,4.255,4.062096721,15.19364384,81.09564384,4.233013699,3.59238274,15.57832877,79.03967123,4.138410959,3.91094274
2008,JPN,15.3586612,79.76887978,3.889617486,3.825054372,15.73772603,79.06005479,4.00090411,3.92018137,15.40010959,80.67671233,3.996493151,3.529055342,15.10224658,79.12389041,3.93939726,3.910751781,16.18079235,78.75710383,4.255,4.062096721,15.19364384,81.09564384,4.233013699,3.59238274
2009,JPN,15.48128767,80.52764384,4.05539726,3.775587397,15.3586612,79.76887978,3.889617486,3.825054372,15.73772603,79.06005479,4.00090411,3.92018137,15.40010959,80.67671233,3.996493151,3.529055342,15.10224658,79.12389041,3.93939726,3.910751781,16.18079235,78.75710383,4.255,4.062096721
2010,JPN,15.83219178,80.27421918,4.155287671,3.907139178,15.48128767,80.52764384,4.05539726,3.775587397,15.3586612,79.76887978,3.889617486,3.825054372,15.73772603,79.06005479,4.00090411,3.92018137,15.40010959,80.67671233,3.996493151,3.529055342,15.10224658,79.12389041,3.93939726,3.910751781
2011,JPN,15.2800274,78.79868493,4.040465753,3.997436164,15.83219178,80.27421918,4.155287671,3.907139178,15.48128767,80.52764384,4.05539726,3.775587397,15.3586612,79.76887978,3.889617486,3.825054372,15.73772603,79.06005479,4.00090411,3.92018137,15.40010959,80.67671233,3.996493151,3.529055342
2012,JPN,15.02642077,79.01308743,4.045382514,3.957629235,15.2800274,78.79868493,4.040465753,3.997436164,15.83219178,80.27421918,4.155287671,3.907139178,15.48128767,80.52764384,4.05539726,3.775587397,15.3586612,79.76887978,3.889617486,3.825054372,15.73772603,79.06005479,4.00090411,3.92018137
2013,JPN,15.66487671,76.49060274,4.124383562,4.091789589,15.02642077,79.01308743,4.045382514,3.957629235,15.2800274,78.79868493,4.040465753,3.997436164,15.83219178,80.27421918,4.155287671,3.907139178,15.48128767,80.52764384,4.05539726,3.775587397,15.3586612,79.76887978,3.889617486,3.825054372
2014,JPN,15.41493151,76.65394521,4.134739726,4.010448219,15.66487671,76.49060274,4.124383562,4.091789589,15.02642077,79.01308743,4.045382514,3.957629235,15.2800274,78.79868493,4.040465753,3.997436164,15.83219178,80.27421918,4.155287671,3.907139178,15.48128767,80.52764384,4.05539726,3.775587397
2015,JPN,15.73350685,80.8549863,3.967972603,3.860335068,15.41493151,76.65394521,4.134739726,4.010448219,15.66487671,76.49060274,4.124383562,4.091789589,15.02642077,79.01308743,4.045382514,3.957629235,15.2800274,78.79868493,4.040465753,3.997436164,15.83219178,80.27421918,4.155287671,3.907139178
2016,JPN,15.99262295,79.87931694,3.868934426,3.743863388,15.73350685,80.8549863,3.967972603,3.860335068,15.41493151,76.65394521,4.134739726,4.010448219,15.66487671,76.49060274,4.124383562,4.091789589,15.02642077,79.01308743,4.045382514,3.957629235,15.2800274,78.79868493,4.040465753,3.997436164
2017,JPN,15.37939726,78.01334247,3.958493151,3.980049041,15.99262295,79.87931694,3.868934426,3.743863388,15.73350685,80.8549863,3.967972603,3.860335068,15.41493151,76.65394521,4.134739726,4.010448219,15.66487671,76.49060274,4.124383562,4.091789589,15.02642077,79.01308743,4.045382514,3.957629235
2018,JPN,16.29854795,79.16586301,4.185917808,4.038168767,15.37939726,78.01334247,3.958493151,3.980049041,15.99262295,79.87931694,3.868934426,3.743863388,15.73350685,80.8549863,3.967972603,3.860335068,15.41493151,76.65394521,4.134739726,4.010448219,15.66487671,76.49060274,4.124383562,4.091789589
2019,JPN,16.0480274,78.84167123,3.989506849,3.848361096,16.29854795,79.16586301,4.185917808,4.038168767,15.37939726,78.01334247,3.958493151,3.980049041,15.99262295,79.87931694,3.868934426,3.743863388,15.73350685,80.8549863,3.967972603,3.860335068,15.41493151,76.65394521,4.134739726,4.010448219
2020,JPN,16.16180328,80.58669399,4.072595628,3.799178142,16.0480274,78.84167123,3.989506849,3.848361096,16.29854795,79.16586301,4.185917808,4.038168767,15.37939726,78.01334247,3.958493151,3.980049041,15.99262295,79.87931694,3.868934426,3.743863388,15.73350685,80.8549863,3.967972603,3.860335068
2021,JPN,16.10249315,78.92372603,4.069890411,4.001389589,16.16180328,80.58669399,4.072595628,3.799178142,16.0480274,78.84167123,3.989506849,3.848361096,16.29854795,79.16586301,4.185917808,4.038168767,15.37939726,78.01334247,3.958493151,3.980049041,15.99262295,79.87931694,3.868934426,3.743863388
2022,JPN,15.77572603,80.26961644,4.079506849,3.901931781,16.10249315,78.92372603,4.069890411,4.001389589,16.16180328,80.58669399,4.072595628,3.799178142,16.0480274,78.84167123,3.989506849,3.848361096,16.29854795,79.16586301,4.185917808,4.038168767,15.37939726,78.01334247,3.958493151,3.980049041
2023,JPN,16.95030137,78.85145205,4.004191781,4.183429589,15.77572603,80.26961644,4.079506849,3.901931781,16.10249315,78.92372603,4.069890411,4.001389589,16.16180328,80.58669399,4.072595628,3.799178142,16.0480274,78.84167123,3.989506849,3.848361096,16.29854795,79.16586301,4.185917808,4.038168767
2024,JPN,17.03997268,80.19756831,4.038934426,3.972011749,16.95030137,78.85145205,4.004191781,4.183429589,15.77572603,80.26961644,4.079506849,3.901931781,16.10249315,78.92372603,4.069890411,4.001389589,16.16180328,80.58669399,4.072595628,3.799178142,16.0480274,78.84167123,3.989506849,3.848361096
1995,KAZ,4.379315068,69.98912329,4.773369863,3.932190685,2.74090411,71.08263014,4.637506849,3.868083288,1.961068493,73.08512329,5.183506849,3.808756164,2.84420765,73.01284153,4.558060109,3.746914754,3.982876712,68.5549863,4.712246575,3.923310959,3.667890411,71.31657534,5.077671233,3.825301644
1996,KAZ,1.668333333,72.03374317,4.585218579,3.883964481,4.379315068,69.98912329,4.773369863,3.932190685,2.74090411,71.08263014,4.637506849,3.868083288,1.961068493,73.08512329,5.183506849,3.808756164,2.84420765,73.01284153,4.558060109,3.746914754,3.982876712,68.5549863,4.712246575,3.923310959
1997,KAZ,4.727643836,64.66873973,5.162630137,3.930182192,1.668333333,72.03374317,4.585218579,3.883964481,4.379315068,69.98912329,4.773369863,3.932190685,2.74090411,71.08263014,4.637506849,3.868083288,1.961068493,73.08512329,5.183506849,3.808756164,2.84420765,73.01284153,4.558060109,3.746914754
1998,KAZ,3.539452055,66.44676712,5.114,3.832273973,4.727643836,64.66873973,5.162630137,3.930182192,1.668333333,72.03374317,4.585218579,3.883964481,4.379315068,69.98912329,4.773369863,3.932190685,2.74090411,71.08263014,4.637506849,3.868083288,1.961068493,73.08512329,5.183506849,3.808756164
1999,KAZ,3.593369863,69.66975342,4.81539726,3.731895068,3.539452055,66.44676712,5.114,3.832273973,4.727643836,64.66873973,5.162630137,3.930182192,1.668333333,72.03374317,4.585218579,3.883964481,4.379315068,69.98912329,4.773369863,3.932190685,2.74090411,71.08263014,4.637506849,3.868083288
2000,KAZ,3.427923497,71.39969945,4.729781421,3.612401366,3.593369863,69.66975342,4.81539726,3.731895068,3.539452055,66.44676712,5.114,3.832273973,4.727643836,64.66873973,5.162630137,3.930182192,1.668333333,72.03374317,4.585218579,3.883964481,4.379315068,69.98912329,4.773369863,3.932190685
2001,KAZ,3.995643836,71.02536986,5.133041096,3.649338082,3.427923497,71.39969945,4.729781421,3.612401366,3.593369863,69.66975342,4.81539726,3.731895068,3.539452055,66.44676712,5.114,3.832273973,4.727643836,64.66873973,5.162630137,3.930182192,1.668333333,72.03374317,4.585218579,3.883964481
2002,KAZ,4.246465753,70.55035616,5.152739726,3.521481096,3.995643836,71.02536986,5.133041096,3.649338082,3.427923497,71.39969945,4.729781421,3.612401366,3.593369863,69.66975342,4.81539726,3.731895068,3.539452055,66.44676712,5.114,3.832273973,4.727643836,64.66873973,5.162630137,3.930182192
2003,KAZ,3.239863014,71.98323288,4.687068493,3.673060274,4.246465753,70.55035616,5.152739726,3.521481096,3.995643836,71.02536986,5.133041096,3.649338082,3.427923497,71.39969945,4.729781421,3.612401366,3.593369863,69.66975342,4.81539726,3.731895068,3.539452055,66.44676712,5.114,3.832273973
2004,KAZ,3.754754098,71.66606557,4.762622951,3.680460383,3.239863014,71.98323288,4.687068493,3.673060274,4.246465753,70.55035616,5.152739726,3.521481096,3.995643836,71.02536986,5.133041096,3.649338082,3.427923497,71.39969945,4.729781421,3.612401366,3.593369863,69.66975342,4.81539726,3.731895068
